Code,Indicator,Year,Index,% Change
C103,Federal funding for transportation,1982,45.07,-16.9
C103,Federal funding for transportation,1983,44.88,-0.4
C103,Federal funding for transportation,1984,48.05,7.1
C103,Federal funding for transportation,1985,50.84,5.8
C103,Federal funding for transportation,1986,54.22,6.7
C103,Federal funding for transportation,1987,49.36,-9
C103,Federal funding for transportation,1988,49.58,0.5
C103,Federal funding for transportation,1989,48.3,-2.6
C103,Federal funding for transportation,1990,49.72,2.9
C103,Federal funding for transportation,1991,50.73,2
C103,Federal funding for transportation,1992,53.16,4.8
C103,Federal funding for transportation,1993,54.53,2.6
C103,Federal funding for transportation,1994,58.06,6.5
C103,Federal funding for transportation,1995,58.79,1.2
C103,Federal funding for transportation,1996,58.05,-1.3
C103,Federal funding for transportation,1997,58.8,1.3
C103,Federal funding for transportation,1998,57.54,-2.1
C103,Federal funding for transportation,1999,59.81,4
C103,Federal funding for transportation,2000,64.43,7.7
C103,Federal funding for transportation,2001,73.22,13.6
C103,Federal funding for transportation,2002,81.88,11.8
C103,Federal funding for transportation,2003,87.1,6.4
C103,Federal funding for transportation,2004,81.73,-6.2
C103,Federal funding for transportation,2005,83.25,1.9
C103,Federal funding for transportation,2006,83.56,0.4
C103,Federal funding for transportation,2007,84.43,1.1
C103,Federal funding for transportation,2008,88.18,4.4
C103,Federal funding for transportation,2009,95.18,7.9
C103,Federal funding for transportation,2010,102.61,7.8
C103,Federal funding for transportation,2011,101.63,-1
C103,Federal funding for transportation,2012,99.82,-1.8
C103,Federal funding for transportation,2013,96.73,-3.1
C103,Federal funding for transportation,2014,95.33,-1.5
C103,Federal funding for transportation,2015,92,-3.5
C103,Federal funding for transportation,2016,94.23,2.4
C103,Federal funding for transportation,2017,93.56,-0.7
C103,Federal funding for transportation,2018,90.71,-3.1
C103,Federal funding for transportation,2019,92.07,1.5
C103,Federal funding for transportation,2020,138.21,50.1
C103,Federal funding for transportation,2021,140.03,1.3
C103,Federal funding for transportation,2022,111.07,-20.7
C103,Federal funding for transportation,2023,103.4,-6.9
C103,Federal funding for transportation,2024,112.73,9
C103,Federal funding for transportation,2025,115.79,2.7
C103,Federal funding for transportation,2026,119.75,3.4
C103,Federal funding for transportation,2027,121.47,1.4
C103,Federal funding for transportation,2028,121.36,-0.1
C103,Federal funding for transportation,2029,121.49,0.1
C103,Federal funding for transportation,2030,122.96,1.2
C103,Federal funding for transportation,2031,123.09,0.1
C104,Government funding for highways,1980,86.44,0
C104,Government funding for highways,1981,81.13,-6.2
C104,Government funding for highways,1982,77.38,-4.6
C104,Government funding for highways,1983,79.26,2.4
C104,Government funding for highways,1984,83.46,5.3
C104,Government funding for highways,1985,91.23,9.3
C104,Government funding for highways,1986,97.15,6.5
C104,Government funding for highways,1987,100.59,3.5
C104,Government funding for highways,1988,102.86,2.3
C104,Government funding for highways,1989,103.4,0.5
C104,Government funding for highways,1990,105.28,1.8
C104,Government funding for highways,1991,107.34,2
C104,Government funding for highways,1992,107.8,0.4
C104,Government funding for highways,1993,108.47,0.6
C104,Government funding for highways,1994,112.88,4.1
C104,Government funding for highways,1995,116.77,3.4
C104,Government funding for highways,1996,117.97,1
C104,Government funding for highways,1997,121.23,2.8
C104,Government funding for highways,1998,126.93,4.7
C104,Government funding for highways,1999,134.2,5.7
C104,Government funding for highways,2000,141.97,5.8
C104,Government funding for highways,2001,147.71,4
C104,Government funding for highways,2002,154.41,4.5
C104,Government funding for highways,2003,153.78,-0.4
C104,Government funding for highways,2004,152.3,-1
C104,Government funding for highways,2005,156.57,2.8
C104,Government funding for highways,2006,164.12,4.8
C104,Government funding for highways,2007,169.36,3.2
C104,Government funding for highways,2008,175.54,3.7
C104,Government funding for highways,2009,175.41,-0.1
C104,Government funding for highways,2010,174.05,-0.8
C104,Government funding for highways,2011,169.79,-2.5
C104,Government funding for highways,2012,170.82,0.6
C104,Government funding for highways,2013,168.29,-1.5
C104,Government funding for highways,2014,171.23,1.7
C104,Government funding for highways,2015,178.78,4.4
C104,Government funding for highways,2016,179.91,0.6
C104,Government funding for highways,2017,176.91,-1.7
C104,Government funding for highways,2018,184.65,4.4
C104,Government funding for highways,2019,186.96,1.2
C104,Government funding for highways,2020,217.18,16.2
C104,Government funding for highways,2021,222.3,2.4
C104,Government funding for highways,2022,238.05,7.1
C104,Government funding for highways,2023,227.25,-4.5
C104,Government funding for highways,2024,244.94,7.8
C104,Government funding for highways,2025,263.28,7.5
C104,Government funding for highways,2026,273.51,3.9
C104,Government funding for highways,2027,277.58,1.5
C104,Government funding for highways,2028,273.07,-1.6
C104,Government funding for highways,2029,273.49,0.2
C104,Government funding for highways,2030,261.41,-4.4
C104,Government funding for highways,2031,265.09,1.4
C107,"Government funding for primary and
secondary education",1980,246.06,0
C107,"Government funding for primary and
secondary education",1981,245.84,-0.1
C107,"Government funding for primary and
secondary education",1982,240.81,-2.1
C107,"Government funding for primary and
secondary education",1983,247.15,2.6
C107,"Government funding for primary and
secondary education",1984,255.89,3.5
C107,"Government funding for primary and
secondary education",1985,270.15,5.6
C107,"Government funding for primary and
secondary education",1986,287.63,6.5
C107,"Government funding for primary and
secondary education",1987,298.38,3.7
C107,"Government funding for primary and
secondary education",1988,308.29,3.3
C107,"Government funding for primary and
secondary education",1989,335.92,9
C107,"Government funding for primary and
secondary education",1990,351.65,4.7
C107,"Government funding for primary and
secondary education",1991,364.3,3.6
C107,"Government funding for primary and
secondary education",1992,374.12,2.7
C107,"Government funding for primary and
secondary education",1993,385.77,3.1
C107,"Government funding for primary and
secondary education",1994,396.83,2.9
C107,"Government funding for primary and
secondary education",1995,408.07,2.8
C107,"Government funding for primary and
secondary education",1996,422.1,3.4
C107,"Government funding for primary and
secondary education",1997,439.98,4.2
C107,"Government funding for primary and
secondary education",1998,464.84,5.7
C107,"Government funding for primary and
secondary education",1999,488.53,5.1
C107,"Government funding for primary and
secondary education",2000,512.86,5
C107,"Government funding for primary and
secondary education",2001,539.75,5.2
C107,"Government funding for primary and
secondary education",2002,555.53,2.9
C107,"Government funding for primary and
secondary education",2003,571.58,2.9
C107,"Government funding for primary and
secondary education",2004,584.33,2.2
C107,"Government funding for primary and
secondary education",2005,598.09,2.4
C107,"Government funding for primary and
secondary education",2006,619.28,3.5
C107,"Government funding for primary and
secondary education",2007,643.59,3.9
C107,"Government funding for primary and
secondary education",2008,664.34,3.2
C107,"Government funding for primary and
secondary education",2009,668.99,0.7
C107,"Government funding for primary and
secondary education",2010,666.62,-0.4
C107,"Government funding for primary and
secondary education",2011,660.59,-0.9
C107,"Government funding for primary and
secondary education",2012,644.42,-2.5
C107,"Government funding for primary and
secondary education",2013,637.02,-1.2
C107,"Government funding for primary and
secondary education",2014,646.37,1.5
C107,"Government funding for primary and
secondary education",2015,666.53,3.1
C107,"Government funding for primary and
secondary education",2016,690.55,3.6
C107,"Government funding for primary and
secondary education",2017,705.3,2.1
C107,"Government funding for primary and
secondary education",2018,718.26,1.8
C107,"Government funding for primary and
secondary education",2019,741.23,3.2
C107,"Government funding for primary and
secondary education",2020,754.01,1.7
C107,"Government funding for primary and
secondary education",2021,759.94,0.8
C107,"Government funding for primary and
secondary education",2022,749.35,-1.4
C107,"Government funding for primary and
secondary education",2023,795.43,6.2
C107,"Government funding for primary and
secondary education",2024,826.76,3.9
C107,"Government funding for primary and
secondary education",2025,841.46,1.8
C107,"Government funding for primary and
secondary education",2026,848.81,0.9
C107,"Government funding for primary and
secondary education",2027,854.97,0.7
C107,"Government funding for primary and
secondary education",2028,860.55,0.7
C107,"Government funding for primary and
secondary education",2029,863.04,0.3
C107,"Government funding for primary and
secondary education",2030,867.81,0.6
C107,"Government funding for primary and
secondary education",2031,871.88,0.5
C109,Government funding for universities,1980,73.32,0
C109,Government funding for universities,1981,73.43,0.1
C109,Government funding for universities,1982,72.94,-0.7
C109,Government funding for universities,1983,73.05,0.1
C109,Government funding for universities,1984,75.73,3.7
C109,Government funding for universities,1985,81.62,7.8
C109,Government funding for universities,1986,87.1,6.7
C109,Government funding for universities,1987,90.37,3.8
C109,Government funding for universities,1988,93.26,3.2
C109,Government funding for universities,1989,96.72,3.7
C109,Government funding for universities,1990,99.9,3.3
C109,Government funding for universities,1991,100.56,0.7
C109,Government funding for universities,1992,102.99,2.4
C109,Government funding for universities,1993,103.92,0.9
C109,Government funding for universities,1994,105.22,1.3
C109,Government funding for universities,1995,108.69,3.3
C109,Government funding for universities,1996,110.17,1.4
C109,Government funding for universities,1997,111.72,1.4
C109,Government funding for universities,1998,116.34,4.1
C109,Government funding for universities,1999,121.57,4.5
C109,Government funding for universities,2000,128.24,5.5
C109,Government funding for universities,2001,140.88,9.9
C109,Government funding for universities,2002,142.07,0.8
C109,Government funding for universities,2003,142.61,0.4
C109,Government funding for universities,2004,163.97,15
C109,Government funding for universities,2005,165.23,0.8
C109,Government funding for universities,2006,166.32,0.7
C109,Government funding for universities,2007,170.41,2.5
C109,Government funding for universities,2008,177.6,4.2
C109,Government funding for universities,2009,177.32,-0.2
C109,Government funding for universities,2010,188.15,6.1
C109,Government funding for universities,2011,192.76,2.4
C109,Government funding for universities,2012,182.51,-5.3
C109,Government funding for universities,2013,178.5,-2.2
C109,Government funding for universities,2014,179.71,0.7
C109,Government funding for universities,2015,182.86,1.7
C109,Government funding for universities,2016,184.1,0.7
C109,Government funding for universities,2017,186.27,1.2
C109,Government funding for universities,2018,192.01,3.1
C109,Government funding for universities,2019,194.61,1.4
C109,Government funding for universities,2020,206.19,6
C109,Government funding for universities,2021,214.67,4.1
C109,Government funding for universities,2022,220.82,2.9
C109,Government funding for universities,2023,234.08,6
C109,Government funding for universities,2024,243.1,3.9
C109,Government funding for universities,2025,247.33,1.7
C109,Government funding for universities,2026,249.44,0.9
C109,Government funding for universities,2027,251.22,0.7
C109,Government funding for universities,2028,252.82,0.6
C109,Government funding for universities,2029,253.54,0.3
C109,Government funding for universities,2030,254.91,0.5
C109,Government funding for universities,2031,257.63,1.1
C112,National debt/deficit to GDP,1980,32.6,0
C112,National debt/deficit to GDP,1981,31.8,-0.8
C112,National debt/deficit to GDP,1982,34.3,2.5
C112,National debt/deficit to GDP,1983,38.8,4.5
C112,National debt/deficit to GDP,1984,39.6,0.8
C112,National debt/deficit to GDP,1985,42.6,3
C112,National debt/deficit to GDP,1986,46.8,4.2
C112,National debt/deficit to GDP,1987,49.2,2.4
C112,National debt/deficit to GDP,1988,50.6,1.4
C112,National debt/deficit to GDP,1989,51.6,1
C112,National debt/deficit to GDP,1990,54.4,2.8
C112,National debt/deficit to GDP,1991,59.1,4.7
C112,National debt/deficit to GDP,1992,62.4,3.3
C112,National debt/deficit to GDP,1993,64.2,1.8
C112,National debt/deficit to GDP,1994,64.7,0.5
C112,National debt/deficit to GDP,1995,65.1,0.4
C112,National debt/deficit to GDP,1996,65.2,0.1
C112,National debt/deficit to GDP,1997,63.5,-1.7
C112,National debt/deficit to GDP,1998,61.3,-2.2
C112,National debt/deficit to GDP,1999,59.1,-2.2
C112,National debt/deficit to GDP,2000,55.6,-3.5
C112,National debt/deficit to GDP,2001,54.8,-0.8
C112,National debt/deficit to GDP,2002,57.2,2.4
C112,National debt/deficit to GDP,2003,59.9,2.7
C112,National debt/deficit to GDP,2004,61.1,1.2
C112,National debt/deficit to GDP,2005,61.6,0.5
C112,National debt/deficit to GDP,2006,62,0.4
C112,National debt/deficit to GDP,2007,62.6,0.6
C112,National debt/deficit to GDP,2008,67.5,4.9
C112,National debt/deficit to GDP,2009,82.1,14.6
C112,National debt/deficit to GDP,2010,90.9,8.8
C112,National debt/deficit to GDP,2011,95.5,4.6
C112,National debt/deficit to GDP,2012,99.6,4.1
C112,National debt/deficit to GDP,2013,100.2,0.6
C112,National debt/deficit to GDP,2014,102.1,1.9
C112,National debt/deficit to GDP,2015,99.8,-2.3
C112,National debt/deficit to GDP,2016,104.8,5
C112,National debt/deficit to GDP,2017,104.3,-0.5
C112,National debt/deficit to GDP,2018,105,0.7
C112,National debt/deficit to GDP,2019,106.6,1.6
C112,National debt/deficit to GDP,2020,126.3,19.7
C112,National debt/deficit to GDP,2021,123.8,-2.5
C112,National debt/deficit to GDP,2022,121.9,-1.9
C112,National debt/deficit to GDP,2023,122.3,0.4
C112,National debt/deficit to GDP,2024,124.3,2
C112,National debt/deficit to GDP,2025,126.4,2.1
C112,National debt/deficit to GDP,2026,127.8,1.4
C112,National debt/deficit to GDP,2027,128.2,0.4
C112,National debt/deficit to GDP,2028,128.2,0
C112,National debt/deficit to GDP,2029,128,-0.2
C112,National debt/deficit to GDP,2030,127.03,-1
C201,Subsidies for cereal grain farming,1980,908,0
C201,Subsidies for cereal grain farming,1981,1676,84.6
C201,Subsidies for cereal grain farming,1982,3354,100.1
C201,Subsidies for cereal grain farming,1983,4512,34.5
C201,Subsidies for cereal grain farming,1984,2706,-40
C201,Subsidies for cereal grain farming,1985,5492,103
C201,Subsidies for cereal grain farming,1986,5122,-6.7
C201,Subsidies for cereal grain farming,1987,4450,-13.1
C201,Subsidies for cereal grain farming,1988,1497,-66.4
C201,Subsidies for cereal grain farming,1989,566,-62.2
C201,Subsidies for cereal grain farming,1990,1046,84.8
C201,Subsidies for cereal grain farming,1991,2897,177
C201,Subsidies for cereal grain farming,1992,1934,-33.3
C201,Subsidies for cereal grain farming,1993,2397,23.9
C201,Subsidies for cereal grain farming,1994,1946,-18.8
C201,Subsidies for cereal grain farming,1995,952,-51.1
C201,Subsidies for cereal grain farming,1996,1613,69.4
C201,Subsidies for cereal grain farming,1997,1449,-10.2
C201,Subsidies for cereal grain farming,1998,2372,63.7
C201,Subsidies for cereal grain farming,1999,4202,77.2
C201,Subsidies for cereal grain farming,2000,6758,60.8
C201,Subsidies for cereal grain farming,2001,3653,-46
C201,Subsidies for cereal grain farming,2002,1502,-58.9
C201,Subsidies for cereal grain farming,2003,1273,-15.3
C201,Subsidies for cereal grain farming,2004,1510,18.6
C201,Subsidies for cereal grain farming,2005,1800,19.2
C201,Subsidies for cereal grain farming,2006,1819,1.1
C201,Subsidies for cereal grain farming,2007,939,-48.4
C201,Subsidies for cereal grain farming,2008,1145,21.9
C201,Subsidies for cereal grain farming,2009,1508,31.7
C201,Subsidies for cereal grain farming,2010,1543,2.3
C201,Subsidies for cereal grain farming,2011,1659,7.5
C201,Subsidies for cereal grain farming,2012,1117,-32.7
C201,Subsidies for cereal grain farming,2013,1383,23.8
C201,Subsidies for cereal grain farming,2014,1347,-2.6
C201,Subsidies for cereal grain farming,2015,189,-86
C201,Subsidies for cereal grain farming,2016,407,115.3
C201,Subsidies for cereal grain farming,2017,1667,309.6
